    0.000,    0.000,    0.000,    0.065,    0.000
    0.001,    0.000,    0.002,    0.224,    0.000
    0.001,    0.000,    0.004,    0.505,    0.000
    0.002,    0.000,    0.006,    0.894,    0.000
    0.002,    0.000,    0.010,    1.377,    0.000
    0.003,    0.000,    0.014,    1.936,    0.000
    0.003,    0.000,    0.018,    2.555,    0.000
    0.003,    0.000,    0.023,    3.213,    0.000
    0.003,    0.000,    0.028,    3.868,    0.000
    0.003,    0.000,    0.032,    4.521,    0.000
    0.003,    0.000,    0.037,    5.199,    0.000
    0.004,    0.000,    0.042,    5.918,    0.000
    0.004,    0.000,    0.048,    6.668,    0.000
    0.004,    0.000,    0.053,    7.435,    0.000
    0.004,    0.000,    0.059,    8.213,    0.000
    0.005,    0.000,    0.065,    9.034,    0.000
    0.006,    0.000,    0.071,    9.984,    0.000
    0.008,    0.000,    0.080,   11.235,    0.000
    0.013,    0.000,    0.094,   13.107,    0.000
    0.019,    0.000,    0.113,   15.836,    0.000
    0.022,    0.000,    0.137,   19.189,    0.000
    0.023,    0.000,    0.162,   22.728,    0.000
    0.023,    0.000,    0.188,   26.270,    0.000
    0.024,    0.000,    0.213,   29.816,    0.000
    0.024,    0.000,    0.238,   33.290,    0.000
    0.023,    0.000,    0.261,   36.585,    0.000
    0.022,    0.000,    0.284,   39.732,    0.000
    0.023,    0.000,    0.306,   42.831,    0.000
    0.024,    0.000,    0.329,   46.008,    0.000
    0.028,    0.000,    0.354,   49.541,    0.000
    0.030,    0.000,    0.382,   53.423,    0.000
    0.031,    0.000,    0.410,   57.446,    0.000
    0.031,    0.000,    0.439,   61.444,    0.000
    0.029,    0.000,    0.466,   65.233,    0.000
    0.027,    0.000,    0.491,   68.736,    0.000
    0.025,    0.000,    0.514,   71.958,    0.000
    0.024,    0.000,    0.536,   75.000,    0.000
    0.025,    0.000,    0.557,   78.022,    0.000
    0.025,    0.000,    0.579,   81.025,    0.000
    0.025,    0.000,    0.600,   84.023,    0.000
    0.025,    0.000,    0.622,   87.023,    0.000
    0.026,    0.000,    0.643,   90.040,    0.000
    0.027,    0.000,    0.665,   93.169,    0.000
    0.027,    0.000,    0.688,   96.361,    0.000
    0.026,    0.000,    0.711,   99.485,    0.000
    0.026,    0.000,    0.733,  102.561,    0.000
    0.026,    0.000,    0.754,  105.609,    0.000
    0.026,    0.000,    0.776,  108.651,    0.000
    0.027,    0.000,    0.798,  111.724,    0.000
    0.027,    0.000,    0.820,  114.870,    0.000
    0.026,    0.000,    0.843,  118.001,    0.000
    0.026,    0.000,    0.865,  121.049,    0.000
    0.027,    0.000,    0.886,  124.093,    0.000
    0.033,    0.000,    0.911,  127.536,    0.000
    0.040,    0.000,    0.941,  131.753,    0.000
    0.047,    0.000,    0.977,  136.837,    0.000
    0.053,    0.000,    1.020,  142.769,    0.000
    0.056,    0.000,    1.066,  149.243,    0.000
    0.056,    0.000,    1.114,  155.924,    0.000
    0.053,    0.000,    1.161,  162.509,    0.000
    0.051,    0.000,    1.206,  168.800,    0.000
    0.048,    0.000,    1.249,  174.870,    0.000
    0.045,    0.000,    1.290,  180.664,    0.000
    0.042,    0.000,    1.330,  186.162,    0.000
    0.039,    0.000,    1.367,  191.388,    0.000
    0.036,    0.000,    1.403,  196.383,    0.000
    0.035,    0.000,    1.437,  201.229,    0.000
    0.037,    0.000,    1.473,  206.234,    0.000
    0.039,    0.000,    1.511,  211.494,    0.000
    0.049,    0.000,    1.554,  217.598,    0.000
    0.060,    0.000,    1.609,  225.270,    0.000
    0.072,    0.000,    1.675,  234.517,    0.000
    0.088,    0.000,    1.756,  245.782,    0.000
    0.096,    0.000,    1.849,  258.847,    0.000
    0.096,    0.000,    1.946,  272.425,    0.000
    0.091,    0.000,    2.040,  285.594,    0.000
    0.087,    0.000,    2.129,  298.099,    0.000
    0.083,    0.000,    2.214,  310.002,    0.000
    0.079,    0.000,    2.296,  321.396,    0.000
    0.076,    0.000,    2.374,  332.339,    0.000
    0.070,    0.000,    2.447,  342.629,    0.000
    0.064,    0.000,    2.515,  352.057,    0.000
    0.059,    0.000,    2.576,  360.666,    0.000
    0.054,    0.000,    2.632,  368.547,    0.000
    0.050,    0.000,    2.684,  375.824,    0.000
    0.048,    0.000,    2.734,  382.697,    0.000
    0.045,    0.000,    2.780,  389.193,    0.000
    0.042,    0.000,    2.824,  395.330,    0.000
    0.040,    0.000,    2.865,  401.138,    0.000
    0.038,    0.000,    2.905,  406.654,    0.000
    0.037,    0.000,    2.942,  411.912,    0.000
    0.035,    0.000,    2.978,  416.943,    0.000
    0.034,    0.000,    3.013,  421.776,    0.000
    0.033,    0.000,    3.046,  426.433,    0.000
    0.032,    0.000,    3.078,  430.936,    0.000
    0.031,    0.000,    3.109,  435.302,    0.000
    0.030,    0.000,    3.140,  439.546,    0.000
    0.029,    0.000,    3.169,  443.682,    0.000
    0.028,    0.000,    3.198,  447.722,    0.000
    0.028,    0.000,    3.226,  451.674,    0.000
    0.027,    0.000,    3.254,  455.550,    0.000
    0.027,    0.000,    3.281,  459.355,    0.000
    0.026,    0.000,    3.308,  463.099,    0.000
    0.026,    0.000,    3.334,  466.786,    0.000
    0.026,    0.000,    3.360,  470.422,    0.000
    0.025,    0.000,    3.386,  474.010,    0.000
    0.025,    0.000,    3.411,  477.554,    0.000
    0.025,    0.000,    3.436,  481.056,    0.000
    0.025,    0.000,    3.461,  484.537,    0.000
    0.025,    0.000,    3.486,  488.049,    0.000
    0.025,    0.000,    3.511,  491.584,    0.000
    0.025,    0.000,    3.537,  495.124,    0.000
    0.025,    0.000,    3.562,  498.656,    0.000
    0.025,    0.000,    3.587,  502.175,    0.000
    0.025,    0.000,    3.612,  505.677,    0.000
    0.025,    0.000,    3.637,  509.160,    0.000
    0.025,    0.000,    3.662,  512.626,    0.000
    0.024,    0.000,    3.686,  516.074,    0.000
    0.024,    0.000,    3.711,  519.505,    0.000
    0.024,    0.000,    3.735,  522.920,    0.000
    0.025,    0.000,    3.760,  526.350,    0.000
    0.026,    0.000,    3.785,  529.899,    0.000
    0.026,    0.000,    3.811,  533.545,    0.000
    0.026,    0.000,    3.837,  537.248,    0.000
    0.027,    0.000,    3.864,  540.978,    0.000
    0.027,    0.000,    3.891,  544.721,    0.000
    0.027,    0.000,    3.918,  548.466,    0.000
    0.027,    0.000,    3.944,  552.209,    0.000
    0.027,    0.000,    3.971,  555.947,    0.000
    0.027,    0.000,    3.998,  559.678,    0.000
    0.026,    0.000,    4.024,  563.403,    0.000
    0.026,    0.000,    4.051,  567.120,    0.000
    0.027,    0.000,    4.078,  570.864,    0.000
    0.028,    0.000,    4.105,  574.746,    0.000
    0.029,    0.000,    4.134,  578.734,    0.000
    0.029,    0.000,    4.163,  582.783,    0.000
    0.029,    0.000,    4.192,  586.862,    0.000
    0.029,    0.000,    4.221,  590.955,    0.000
    0.029,    0.000,    4.250,  595.053,    0.000
    0.029,    0.000,    4.280,  599.151,    0.000
    0.029,    0.000,    4.309,  603.248,    0.000
    0.029,    0.000,    4.338,  607.342,    0.000
    0.029,    0.000,    4.367,  611.432,    0.000
    0.029,    0.000,    4.397,  615.518,    0.000
    0.030,    0.000,    4.426,  619.639,    0.000
    0.031,    0.000,    4.456,  623.905,    0.000
    0.031,    0.000,    4.488,  628.279,    0.000
    0.032,    0.000,    4.455,  623.721,    0.000
    0.032,    0.000,    4.234,  592.761,    0.000
    0.032,    0.000,    4.019,  562.728,    0.000
    0.032,    0.000,    3.811,  533.605,    0.000
    0.032,    0.000,    3.610,  505.383,    0.000
    0.032,    0.000,    3.415,  478.061,    0.000
    0.032,    0.000,    3.226,  451.630,    0.000
    0.032,    0.000,    3.043,  426.082,    0.000
    0.032,    0.000,    2.867,  401.419,    0.000
    0.031,    0.000,    2.697,  377.594,    0.000
    0.030,    0.000,    2.532,  354.492,    0.000
    0.029,    0.000,    2.373,  332.160,    0.000
    0.029,    0.000,    2.219,  310.637,    0.000
    0.029,    0.000,    2.071,  289.948,    0.000
    0.029,    0.000,    1.929,  270.108,    0.000
    0.029,    0.000,    1.794,  251.119,    0.000
    0.030,    0.000,    1.664,  233.021,    0.000
    0.038,    0.000,    1.545,  216.333,    0.000
    0.049,    0.000,    1.442,  201.901,    0.000
    0.057,    0.000,    1.357,  189.999,    0.000
    0.061,    0.000,    1.286,  180.010,    0.000
    0.062,    0.000,    1.222,  171.092,    0.000
    0.061,    0.000,    1.162,  162.687,    0.000
    0.060,    0.000,    1.105,  154.688,    0.000
    0.059,    0.000,    1.051,  147.087,    0.000
    0.059,    0.000,    0.999,  139.870,    0.000
    0.059,    0.000,    0.950,  133.021,    0.000
    0.059,    0.000,    0.904,  126.521,    0.000
    0.058,    0.000,    0.860,  120.354,    0.000
    0.058,    0.000,    0.818,  114.501,    0.000
    0.058,    0.000,    0.778,  108.951,    0.000
    0.058,    0.000,    0.741,  103.690,    0.000
    0.058,    0.000,    0.705,   98.708,    0.000
    0.057,    0.000,    0.671,   93.963,    0.000
    0.056,    0.000,    0.638,   89.351,    0.000
    0.055,    0.000,    0.606,   84.900,    0.000
    0.055,    0.000,    0.576,   80.651,    0.000
    0.054,    0.000,    0.547,   76.625,    0.000
    0.054,    0.000,    0.520,   72.830,    0.000
