    0.002,    0.000,    0.002,    0.273,    0.000
    0.003,    0.000,    0.008,    0.921,    0.000
    0.004,    0.000,    0.015,    1.800,    0.000
    0.005,    0.000,    0.023,    2.783,    0.000
    0.005,    0.000,    0.032,    3.785,    0.000
    0.005,    0.000,    0.039,    4.737,    0.000
    0.005,    0.000,    0.047,    5.663,    0.000
    0.005,    0.000,    0.055,    6.579,    0.000
    0.006,    0.000,    0.063,    7.523,    0.000
    0.006,    0.000,    0.071,    8.514,    0.000
    0.006,    0.000,    0.080,    9.557,    0.000
    0.007,    0.000,    0.089,   10.622,    0.000
    0.007,    0.000,    0.097,   11.694,    0.000
    0.007,    0.000,    0.107,   12.815,    0.000
    0.009,    0.000,    0.117,   14.070,    0.000
    0.010,    0.000,    0.129,   15.457,    0.000
    0.011,    0.000,    0.142,   16.981,    0.000
    0.012,    0.000,    0.155,   18.635,    0.000
    0.014,    0.000,    0.171,   20.467,    0.000
    0.015,    0.000,    0.187,   22.469,    0.000
    0.016,    0.000,    0.205,   24.590,    0.000
    0.016,    0.000,    0.223,   26.782,    0.000
    0.016,    0.000,    0.241,   28.955,    0.000
    0.017,    0.000,    0.259,   31.114,    0.000
    0.021,    0.000,    0.280,   33.567,    0.000
    0.029,    0.000,    0.306,   36.690,    0.000
    0.037,    0.000,    0.340,   40.845,    0.000
    0.040,    0.000,    0.379,   45.522,    0.000
    0.040,    0.000,    0.419,   50.232,    0.000
    0.038,    0.000,    0.456,   54.711,    0.000
    0.037,    0.000,    0.491,   58.937,    0.000
    0.039,    0.000,    0.526,   63.176,    0.000
    0.039,    0.000,    0.563,   67.514,    0.000
    0.039,    0.000,    0.598,   71.753,    0.000
    0.038,    0.000,    0.632,   75.898,    0.000
    0.036,    0.000,    0.665,   79.855,    0.000
    0.035,    0.000,    0.697,   83.675,    0.000
    0.034,    0.000,    0.728,   87.382,    0.000
    0.032,    0.000,    0.758,   90.909,    0.000
    0.032,    0.000,    0.786,   94.279,    0.000
    0.032,    0.000,    0.814,   97.631,    0.000
    0.033,    0.000,    0.842,  101.033,    0.000
    0.034,    0.000,    0.871,  104.494,    0.000
    0.036,    0.000,    0.901,  108.141,    0.000
    0.039,    0.000,    0.934,  112.089,    0.000
    0.041,    0.000,    0.969,  116.306,    0.000
    0.040,    0.000,    1.005,  120.602,    0.000
    0.039,    0.000,    1.040,  124.806,    0.000
    0.044,    0.000,    1.077,  129.235,    0.000
    0.046,    0.000,    1.117,  134.037,    0.000
    0.048,    0.000,    1.159,  139.130,    0.000
    0.052,    0.000,    1.205,  144.572,    0.000
    0.055,    0.000,    1.254,  150.471,    0.000
    0.057,    0.000,    1.307,  156.782,    0.000
    0.061,    0.000,    1.364,  163.672,    0.000
