    0.000,    0.000,    0.003,    0.322,    0.000
    0.000,    0.000,    0.005,    0.620,    0.000
    0.000,    0.000,    0.006,    0.840,    0.000
    0.000,    0.000,    0.007,    0.984,    0.001
    0.000,    0.000,    0.008,    1.071,    0.001
    0.000,    0.000,    0.008,    1.121,    0.001
    0.000,    0.000,    0.008,    1.147,    0.001
    0.000,    0.000,    0.008,    1.157,    0.001
    0.000,    0.000,    0.008,    1.155,    0.001
    0.000,    0.000,    0.008,    1.147,    0.001
    0.000,    0.000,    0.008,    1.133,    0.001
    0.000,    0.000,    0.008,    1.117,    0.001
    0.000,    0.000,    0.008,    1.098,    0.001
    0.000,    0.000,    0.008,    1.125,    0.001
    0.000,    0.000,    0.010,    1.398,    0.001
    0.000,    0.000,    0.013,    1.990,    0.001
    0.000,    0.000,    0.017,    2.986,    0.002
    0.000,    0.000,    0.023,    4.476,    0.002
    0.000,    0.000,    0.027,    6.002,    0.003
    0.000,    0.000,    0.030,    6.998,    0.003
    0.000,    0.000,    0.031,    7.302,    0.003
    0.000,    0.000,    0.031,    7.303,    0.003
    0.000,    0.000,    0.031,    7.132,    0.003
    0.000,    0.000,    0.030,    6.849,    0.003
    0.000,    0.000,    0.029,    6.605,    0.003
    0.000,    0.000,    0.030,    6.887,    0.003
    0.000,    0.000,    0.031,    7.343,    0.003
    0.000,    0.000,    0.032,    7.492,    0.003
    0.000,    0.000,    0.031,    7.322,    0.003
    0.000,    0.000,    0.030,    6.982,    0.003
    0.000,    0.000,    0.029,    6.584,    0.003
    0.000,    0.000,    0.028,    6.184,    0.003
    0.000,    0.000,    0.027,    5.807,    0.003
    0.000,    0.000,    0.026,    5.491,    0.003
    0.000,    0.000,    0.025,    5.351,    0.003
    0.000,    0.000,    0.025,    5.257,    0.002
    0.000,    0.000,    0.025,    5.159,    0.002
    0.000,    0.000,    0.024,    5.038,    0.002
    0.000,    0.000,    0.024,    4.872,    0.002
    0.000,    0.000,    0.023,    4.708,    0.002
    0.000,    0.000,    0.023,    4.664,    0.002
    0.000,    0.000,    0.023,    4.678,    0.002
    0.000,    0.000,    0.024,    4.786,    0.002
    0.000,    0.000,    0.024,    4.907,    0.002
    0.000,    0.000,    0.025,    5.130,    0.002
    0.000,    0.000,    0.025,    5.324,    0.003
    0.000,    0.000,    0.026,    5.524,    0.003
    0.000,    0.000,    0.026,    5.616,    0.003
    0.000,    0.000,    0.026,    5.674,    0.003
    0.000,    0.000,    0.026,    5.683,    0.003
    0.000,    0.000,    0.026,    5.643,    0.003
    0.000,    0.000,    0.027,    5.936,    0.003
    0.000,    0.000,    0.030,    6.796,    0.003
    0.000,    0.000,    0.034,    8.106,    0.004
    0.000,    0.000,    0.038,    9.857,    0.004
    0.000,    0.000,    0.041,   11.168,    0.005
    0.000,    0.000,    0.042,   11.599,    0.005
    0.000,    0.000,    0.042,   11.297,    0.005
    0.000,    0.000,    0.040,   10.620,    0.005
    0.000,    0.000,    0.038,    9.907,    0.004
    0.000,    0.000,    0.037,    9.328,    0.004
    0.000,    0.000,    0.036,    8.836,    0.004
    0.000,    0.000,    0.034,    8.347,    0.004
    0.000,    0.000,    0.033,    7.884,    0.004
    0.000,    0.000,    0.032,    7.530,    0.003
    0.000,    0.000,    0.032,    7.623,    0.003
    0.000,    0.000,    0.034,    8.195,    0.004
    0.000,    0.000,    0.035,    8.665,    0.004
    0.000,    0.000,    0.036,    9.064,    0.004
    0.000,    0.000,    0.037,    9.269,    0.004
    0.000,    0.000,    0.038,    9.780,    0.004
    0.000,    0.000,    0.041,   10.796,    0.005
    0.000,    0.000,    0.043,   11.799,    0.005
    0.000,    0.000,    0.045,   12.686,    0.006
    0.000,    0.000,    0.046,   13.237,    0.006
    0.000,    0.000,    0.047,   13.708,    0.006
    0.000,    0.000,    0.048,   14.082,    0.006
    0.000,    0.000,    0.050,   14.901,    0.007
    0.000,    0.000,    0.052,   15.637,    0.007
    0.000,    0.000,    0.052,   15.822,    0.007
    0.000,    0.000,    0.051,   15.282,    0.007
