    0.000,    0.000,    0.003,    0.244,    0.000
    0.001,    0.568,    0.005,    0.479,    0.000
    0.001,    0.621,    0.007,    0.664,    0.001
    0.001,    0.647,    0.008,    0.799,    0.001
    0.001,    0.654,    0.009,    0.896,    0.001
    0.002,    0.651,    0.010,    0.971,    0.001
    0.002,    0.641,    0.010,    1.031,    0.001
    0.002,    0.627,    0.011,    1.082,    0.001
    0.002,    0.611,    0.011,    1.127,    0.001
    0.002,    0.594,    0.012,    1.169,    0.001
    0.002,    0.576,    0.012,    1.208,    0.001
    0.002,    0.558,    0.012,    1.248,    0.001
    0.002,    0.540,    0.013,    1.287,    0.001
    0.002,    0.534,    0.014,    1.362,    0.001
    0.003,    0.588,    0.016,    1.633,    0.001
    0.004,    0.699,    0.020,    2.174,    0.002
    0.007,    0.852,    0.025,    3.087,    0.003
    0.012,    1.035,    0.033,    4.510,    0.004
    0.018,    1.158,    0.041,    6.209,    0.005
    0.024,    1.169,    0.050,    7.863,    0.007
    0.028,    1.101,    0.057,    9.481,    0.008
    0.030,    1.005,    0.063,   11.176,    0.009
    0.029,    0.846,    0.070,   12.903,    0.011
    0.027,    0.713,    0.075,   14.720,    0.012
    0.026,    0.611,    0.080,   16.461,    0.013
    0.027,    0.568,    0.087,   18.567,    0.015
    0.030,    0.549,    0.095,   21.130,    0.017
    0.031,    0.510,    0.102,   23.776,    0.019
    0.030,    0.455,    0.108,   26.158,    0.021
    0.028,    0.398,    0.113,   28.401,    0.022
    0.026,    0.347,    0.117,   30.567,    0.024
    0.024,    0.302,    0.121,   32.510,    0.025
    0.022,    0.264,    0.125,   34.265,    0.026
    0.020,    0.233,    0.128,   35.975,    0.027
    0.019,    0.215,    0.132,   37.753,    0.028
    0.019,    0.202,    0.135,   39.505,    0.029
    0.018,    0.189,    0.139,   41.198,    0.031
    0.018,    0.177,    0.142,   42.818,    0.032
    0.017,    0.164,    0.145,   44.375,    0.033
    0.016,    0.151,    0.148,   45.912,    0.033
    0.016,    0.145,    0.151,   47.479,    0.034
    0.016,    0.141,    0.154,   49.077,    0.036
    0.016,    0.141,    0.158,   50.768,    0.037
    0.017,    0.141,    0.161,   52.519,    0.038
    0.018,    0.145,    0.166,   54.455,    0.039
    0.019,    0.147,    0.170,   56.568,    0.041
    0.020,    0.149,    0.174,   58.788,    0.043
    0.020,    0.147,    0.179,   61.008,    0.044
    0.021,    0.144,    0.183,   63.228,    0.046
    0.021,    0.140,    0.187,   65.447,    0.047
    0.021,    0.135,    0.191,   67.687,    0.049
    0.022,    0.139,    0.196,   70.211,    0.051
    0.027,    0.159,    0.203,   73.473,    0.053
    0.034,    0.191,    0.213,   77.716,    0.057
    0.046,    0.234,    0.225,   83.476,    0.062
