    0.001,    0.558,    0.008,    0.395,    0.001
    0.002,    0.546,    0.011,    0.577,    0.001
    0.002,    0.518,    0.013,    0.675,    0.001
    0.002,    0.478,    0.014,    0.732,    0.001
    0.002,    0.456,    0.014,    0.766,    0.001
    0.002,    0.445,    0.014,    0.786,    0.001
    0.002,    0.439,    0.015,    0.796,    0.001
    0.002,    0.437,    0.015,    0.800,    0.001
    0.002,    0.437,    0.015,    0.799,    0.001
    0.002,    0.439,    0.015,    0.796,    0.001
    0.002,    0.442,    0.015,    0.791,    0.001
    0.002,    0.446,    0.014,    0.784,    0.001
    0.002,    0.450,    0.014,    0.776,    0.001
    0.003,    0.565,    0.016,    0.915,    0.001
    0.005,    0.738,    0.022,    1.318,    0.002
    0.009,    0.893,    0.030,    1.965,    0.003
    0.015,    1.039,    0.039,    2.891,    0.005
    0.022,    1.105,    0.048,    3.940,    0.006
    0.027,    1.107,    0.055,    4.799,    0.008
    0.028,    1.062,    0.058,    5.277,    0.008
    0.028,    1.049,    0.059,    5.432,    0.009
    0.029,    1.065,    0.060,    5.462,    0.009
    0.027,    1.039,    0.058,    5.290,    0.008
    0.025,    1.000,    0.056,    5.030,    0.008
    0.026,    1.036,    0.056,    5.004,    0.008
    0.031,    1.132,    0.059,    5.400,    0.009
    0.032,    1.141,    0.061,    5.676,    0.009
    0.031,    1.093,    0.061,    5.636,    0.009
    0.028,    1.042,    0.059,    5.407,    0.009
    0.025,    0.999,    0.057,    5.104,    0.008
    0.023,    0.963,    0.055,    4.788,    0.008
    0.021,    0.932,    0.052,    4.487,    0.007
    0.019,    0.905,    0.050,    4.210,    0.007
    0.018,    0.906,    0.049,    4.039,    0.006
    0.018,    0.926,    0.048,    3.995,    0.006
    0.018,    0.914,    0.048,    3.911,    0.006
    0.017,    0.909,    0.047,    3.843,    0.006
    0.017,    0.887,    0.046,    3.725,    0.006
    0.015,    0.863,    0.045,    3.580,    0.006
    0.015,    0.867,    0.044,    3.500,    0.006
    0.016,    0.890,    0.045,    3.516,    0.006
    0.016,    0.909,    0.045,    3.569,    0.006
    0.017,    0.932,    0.046,    3.673,    0.006
    0.018,    0.953,    0.047,    3.799,    0.006
    0.020,    0.982,    0.048,    3.984,    0.006
    0.020,    0.989,    0.049,    4.120,    0.007
    0.021,    0.997,    0.050,    4.250,    0.007
    0.021,    0.970,    0.050,    4.243,    0.007
    0.021,    0.986,    0.051,    4.315,    0.007
    0.020,    0.961,    0.051,    4.260,    0.007
    0.021,    0.982,    0.051,    4.302,    0.007
    0.027,    1.108,    0.055,    4.785,    0.008
    0.035,    1.236,    0.061,    5.658,    0.009
    0.047,    1.361,    0.070,    6.850,    0.011
    0.058,    1.435,    0.078,    8.094,    0.013
    0.061,    1.395,    0.082,    8.702,    0.014
    0.058,    1.333,    0.082,    8.738,    0.014
    0.052,    1.264,    0.079,    8.326,    0.013
    0.046,    1.200,    0.076,    7.749,    0.012
    0.041,    1.148,    0.072,    7.188,    0.011
    0.039,    1.140,    0.069,    6.836,    0.011
    0.036,    1.107,    0.067,    6.457,    0.010
    0.033,    1.075,    0.064,    6.088,    0.010
    0.030,    1.047,    0.062,    5.749,    0.009
    0.030,    1.067,    0.061,    5.616,    0.009
    0.035,    1.173,    0.063,    5.959,    0.009
    0.040,    1.234,    0.067,    6.440,    0.010
    0.042,    1.236,    0.069,    6.735,    0.011
    0.043,    1.236,    0.070,    6.959,    0.011
    0.044,    1.244,    0.071,    7.125,    0.011
    0.052,    1.342,    0.076,    7.741,    0.012
    0.060,    1.404,    0.081,    8.520,    0.014
    0.067,    1.437,    0.085,    9.260,    0.015
    0.071,    1.445,    0.088,    9.811,    0.016
    0.074,    1.450,    0.090,   10.169,    0.016
    0.076,    1.458,    0.092,   10.468,    0.017
    0.081,    1.493,    0.094,   10.853,    0.017
    0.090,    1.552,    0.098,   11.556,    0.018
    0.093,    1.551,    0.100,   11.975,    0.019
